1458536402895,-2.508525,-4.365228,8.146272,-0.02263687,0.004261058,0.041279
1458536402897,-2.5528176,-4.3394904,8.116942,-0.012250541,-0.0077231675,0.043409526
1458536402898,-2.5486276,-4.3448777,8.145673,-0.03009372,0.0034621095,0.039947417
1458536402899,-2.5169046,-4.3041763,8.099585,-0.007989483,-0.00479369,0.037550572
1458536402900,-2.517503,-4.313753,8.154651,-0.021038974,0.0010652645,0.03488741
1458536402901,-2.4582467,-4.390966,8.154651,-0.020240024,-0.008255799,0.037284255
1458536402903,-2.4259248,-4.3538556,8.099585,-0.033289514,-0.00479369,0.040480047
1458536402904,-2.4277205,-4.337695,8.119935,-0.024501082,-0.0077231675,0.03568636
1458536402905,-2.4432828,-4.3035774,8.160637,-0.024767399,0.0010652645,0.037550572
1458536402906,-2.4372973,-4.373009,8.16363,-0.010386328,0.005060006,0.0479369
1458536402907,-2.4001873,-4.365228,8.135497,-0.0058589545,0.0077231675,0.049002163
1458536402908,-2.4474726,-4.333505,8.1319065,-0.012516857,0.007190535,0.046339005
1458536402910,-2.441487,-4.4023385,8.145673,-0.020506341,0.0063915867,0.046339005
1458536402911,-2.4851813,-4.3502645,8.171411,-0.005060006,0.005060006,0.050600063
1458536402912,-2.48159,-4.3317094,8.164826,-0.009321064,0.00479369,0.047404267
1458536402914,-2.4827871,-4.312556,8.170812,-0.015180019,2.663161E-4,0.04314321
1458536402915,-2.4917655,-4.3538556,8.129512,-0.0127831735,-0.005060006,0.04447479
1458536403072,-2.497751,-4.288614,8.129512,-0.025300032,0.006657903,0.045007423
1458536403251,-2.4779987,-4.279037,8.161235,-0.005060006,7.9894834E-4,0.046871636
1458536403431,-2.480393,-4.3167458,8.165425,-0.010652645,-0.0026631611,0.043675844
1458536403611,-2.5067291,-4.2760444,8.142081,-0.012250541,-2.663161E-4,0.04314321
1458536403790,-2.504335,-4.3305125,8.128913,-0.017310547,0.005060006,0.04234426
1458536403970,-2.4893713,-4.359243,8.166622,-0.028495824,0.009321064,0.04447479
1458536404149,-2.4301147,-4.1198225,8.243237,-0.029028457,-0.008788432,0.044208474
1458536404330,-2.5234885,-4.337695,8.121132,0.03488741,0.028229509,0.046339005
1458536404509,-2.533664,-4.295198,8.15106,-0.040480047,5.326322E-4,0.040746365
1458536404689,-2.4911668,-4.3622355,8.216302,-0.016511599,-0.0053263223,0.0396811
1458536404869,-2.4516625,-4.2784386,8.149862,-0.023435818,-0.002396845,0.03355583
1458536405046,-2.4708161,-4.31076,8.118139,-0.008788432,-0.021571605,0.037284255
1458536405225,-2.393603,-4.3718123,8.164826,-0.027963191,-2.663161E-4,0.039414786
1458536405407,-2.4522612,-4.3317094,8.158242,-0.018908445,-0.0053263223,0.045007423
1458536405588,-2.4492683,-4.4101195,8.134899,-0.016245283,0.0061252704,0.045007423
1458536405767,-2.4552538,-4.349666,8.1720085,-0.004527374,0.0037284256,0.04873585
1458536405948,-2.4594438,-4.3119574,8.143877,-0.009853696,0.00479369,0.046072688
1458536406127,-2.457648,-4.3239284,8.157045,-0.018375812,0.006924219,0.046072688
1458536406306,-2.4791958,-4.3179426,8.1480665,-0.0010652645,0.006924219,0.047137953
1458536406485,-2.4678235,-4.277241,8.160637,-0.014114754,0.007190535,0.044208474
1458536406665,-2.493561,-4.3101616,8.144476,-0.006657903,-0.0026631611,0.049534798
1458536406842,-2.48159,-4.296395,8.150461,-0.017044231,0.006924219,0.046072688
1458536407024,-2.4947581,-4.309563,8.195353,-0.013582122,0.0034621095,0.04234426
1458536407203,-2.5037365,-4.343082,8.136096,-0.012250541,0.0053263223,0.044208474
1458536407383,-2.5037365,-4.3526587,8.15525,-0.019707393,-2.663161E-4,0.043409526
1458536407563,-2.5276785,-4.3119574,8.180388,-0.013582122,0.0026631611,0.042077947
1458536407742,-2.480393,-4.2778397,8.106169,-0.011717909,0.006924219,0.04474111
1458536407922,-2.5252843,-4.4023385,8.1756,-0.0061252704,-0.0063915867,0.043675844
1458536408102,-2.2649148,-2.8975825,8.435969,0.084155895,-0.02130529,0.057790596
1458536408282,-2.5222914,-2.6868927,8.697536,0.4926848,0.022903185,0.2000034
1458536408460,-2.4079683,-2.1990743,8.525752,0.2428803,-0.04474111,0.20852552
1458536408639,-2.4552538,-3.6284127,8.469488,-0.3920173,0.06578008,-0.12916331
1458536408819,-2.36188,-4.035427,8.347982,-0.30040458,-0.011717909,-0.05912218
1458536408999,-2.3642743,-4.052785,8.325238,-0.017576864,-0.0061252704,0.034088463
1458536409179,-2.4103625,-4.015076,8.317456,-0.030626353,0.0055926386,0.046339005
1458536409359,-2.4187422,-4.0019083,8.336012,-0.02396845,0.012516857,0.049534798
1458536409538,-2.4390929,-4.049194,8.325238,-0.019973708,0.009853696,0.054062173
1458536409718,-2.4594438,-4.0043025,8.313866,-0.015180019,0.008788432,0.045007423
1458536409897,-2.4756045,-4.0336313,8.324639,-0.015180019,0.0034621095,0.044208474
1458536410077,-2.5061307,-4.0707417,8.336611,-0.019707393,0.014114754,0.046339005
1458536410257,-2.4959552,-4.0521865,8.246828,-0.016245283,0.013582122,0.046871636
1458536410436,-2.5300727,-4.0001125,8.32045,-0.03169162,-0.01784318,0.05273059
1458536410616,-2.508525,-3.940856,8.36175,0.007190535,0.0061252704,0.049801115
1458536410797,-2.4498668,-4.010288,8.31207,0.010386328,0.01571265,0.048469532
1458536410976,-2.493561,-3.9474401,8.323442,-0.025300032,0.010386328,0.043675844
1458536411155,-2.5019407,-4.051588,8.316858,-0.019441076,0.00958738,0.04234426
1458536411334,-2.497751,-4.0426097,8.316259,-0.03089267,0.009054748,0.047670584
1458536411513,-2.4851813,-3.9498343,8.306085,-0.027963191,-0.0031957934,0.036751624
1458536411694,-2.4947581,-4.045004,8.273763,-0.01917476,-0.0058589545,0.041545313
1458536411874,-2.4534583,-4.036624,8.304887,-0.020772656,-0.013848438,0.043942157
1458536412054,-2.4067712,-4.055179,8.257003,-0.029827405,-0.007190535,0.038615838
1458536412233,-2.4103625,-4.0922894,8.281544,-0.0127831735,-0.009853696,0.043942157
1458536412413,-2.3971944,-4.0880995,8.259995,-0.03089267,-0.0013315806,0.039414786
1458536412593,-2.3822308,-4.1258082,8.2995,-0.022370555,0.0013315806,0.038615838
1458536412772,-2.381632,-4.018069,8.292916,0.015446335,-0.0063915867,0.043942157
1458536412952,-2.4091654,-3.9252937,8.313267,0.0029294773,0.011984225,0.040480047
1458536413127,-2.44448,-3.9671922,8.334815,0.004261058,0.011984225,0.047137953
1458536413309,-2.4109612,-3.7672763,8.3150625,0.0037284256,0.016777916,0.0561927
1458536413489,-2.3020248,-3.7852328,8.368334,-0.014647386,-0.028495824,0.04181163
1458536413669,-2.5031378,-3.7217865,8.208521,-0.022903185,-0.058589544,0.03009372
1458536413848,-2.409764,-4.009091,8.336012,0.040213734,0.0396811,0.0314253
1458536414028,-2.472612,-4.10845,8.301296,-0.009054748,0.0013315806,0.043409526
1458536414208,-2.463035,-4.423288,8.250419,-0.08628642,0.015446335,0.04660532
1458536414387,-2.4941597,-3.8971617,8.3312235,0.03701794,0.007190535,0.045007423
1458536414567,-2.48578,-4.0336313,8.260594,0.026365295,0.011717909,0.042077947
1458536414747,-2.4241292,-3.9606082,8.27496,-0.0026631611,-0.0026631611,0.040213734
1458536414926,-2.5079262,-4.0001125,8.289325,-0.06551377,0.008255799,0.03222425
1458536415106,-2.5492263,-4.028843,8.2276745,-0.0013315806,0.03435478,0.010652645
1458536415285,-2.5390508,-4.247314,8.16363,-0.0892159,0.026897928,-0.023435818
1458536415465,-2.6270378,-3.9881415,8.302493,0.019973708,0.020772656,0.026631612
1458536415645,-2.569577,-3.5901055,8.263587,0.19680761,-0.016777916,0.05965481
1458536415824,-2.4654293,-3.7523127,8.580819,0.057257965,0.048469532,0.082558
1458536416004,-2.4486697,-3.58412,8.616732,0.17869811,-0.13342437,0.20240025
1458536416184,-2.4660277,-2.6844985,8.4347725,0.12596752,-0.02609898,0.043942157
1458536416365,-2.211644,-4.1305966,8.334815,-0.35153726,0.027164243,-0.091080114
1458536416544,-2.3008277,-4.086902,8.258799,-0.039947417,-0.043942157,0.027963191
1458536416723,-2.2541409,-4.084508,8.2833395,-0.041545313,-0.0031957934,0.047137953
1458536416903,-2.3427265,-4.1802764,8.273164,-0.035153728,0.032756884,0.04314321
1458536417083,-2.397793,-4.1096473,8.330625,-0.026897928,0.010918961,0.053263225
1458536417262,-2.415151,-4.0976763,8.2593975,-0.013848438,0.00958738,0.053263225
1458536417442,-2.396596,-4.086902,8.289924,-0.016511599,0.0031957934,0.046871636
1458536417621,-2.3660698,-3.976769,8.298902,-0.0127831735,0.0037284256,0.045007423
1458536417801,-2.4624364,-4.291008,8.182783,-0.09347696,0.049801115,0.059388492
1458536417980,-2.4229321,-4.1216183,8.317456,-0.07376956,-0.0063915867,0.020772656
1458536418160,-2.3708582,-4.0587707,8.306085,0.0396811,-0.035952676,0.021038974
1458536418339,-2.3439236,-4.0533834,8.309077,-0.016245283,-0.005060006,0.03888215
1458536418519,-2.345719,-4.0982747,8.312668,-0.01784318,-0.0029294773,0.042876896
1458536418699,-2.3756466,-3.900753,8.335413,-0.021571605,-0.0061252704,0.039947417
1458536418879,-2.319383,-4.079121,8.3072815,0.0039947415,-0.004261058,0.04527374
1458536419058,-2.327164,-4.0863037,8.352771,-0.025832662,-2.663161E-4,0.03914847
1458536419238,-2.3331497,-4.0863037,8.336611,-0.048203215,0.010386328,0.037284255
1458536419417,-2.3535004,-4.0222588,8.300098,-0.010652645,0.0026631611,0.03781689
1458536419593,-2.3558946,-4.14975,8.274361,-0.03169162,0.00479369,0.037284255
1458536419775,-2.344522,-4.185663,8.309675,-0.052996907,0.01571265,0.04527374
1458536419955,-2.3798366,-4.1677065,8.298303,-0.010120012,0.0058589545,0.050600063
1458536420134,-2.4007857,-4.0581717,8.322844,0.024501082,-0.012250541,0.047670584
1458536420313,-2.3744495,-4.061165,8.244433,5.326322E-4,7.9894834E-4,0.05273059
1458536420494,-2.3989902,-4.187459,8.285733,-0.008788432,0.009054748,0.046339005
1458536420673,-2.4223335,-3.9917328,8.322245,0.007989483,2.663161E-4,0.054062173
1458536420853,-2.4390929,-4.0922894,8.294712,-0.011451593,0.007989483,0.049002163
1458536421033,-2.4265234,-4.059369,8.297106,-0.018375812,0.0061252704,0.048203215
1458536421212,-2.441487,-4.092888,8.277354,-0.010652645,0.0029294773,0.04527374
1458536421392,-2.432509,-3.98874,8.314464,-0.016511599,0.0018642128,0.042077947
1458536421571,-2.4187422,-4.0737343,8.276755,0.0013315806,0.0013315806,0.049002163
1458536421751,-2.40318,-4.036624,8.292916,-0.010652645,0.0013315806,0.043942157
1458536421930,-2.4396915,-4.063559,8.286931,-0.01917476,0.0039947415,0.043675844
1458536422111,-2.405574,-4.009091,8.359954,-0.023702133,0.0018642128,0.04660532
1458536422290,-2.4588451,-4.07553,8.325836,-0.008522116,0.0053263223,0.04474111
1458536422470,-2.4672248,-4.0479965,8.289325,-0.027164243,0.011451593,0.04234426
1458536422649,-2.4343045,-4.083311,8.283937,-0.019707393,0.009054748,0.04314321
1458536422829,-2.4247277,-4.0521865,8.274361,-0.017310547,-0.010918961,0.04181163
1458536423009,-2.4199393,-4.097078,8.228272,-0.020772656,-0.004527374,0.039947417
1458536423188,-2.3953989,-4.0773253,8.26658,-0.015180019,-0.0010652645,0.043409526
1458536423368,-2.3750482,-4.1335893,8.258201,-0.032490566,2.663161E-4,0.037550572
1458536423548,-2.368464,-4.0426097,8.296508,-0.03195793,-0.009321064,0.043675844
1458536423728,-2.3822308,-4.1521444,8.314464,-0.02396845,-0.004261058,0.037550572
1458536423907,-2.4127567,-4.1341877,8.219295,-0.018642128,-0.00479369,0.036218993
1458536424087,-2.343325,-4.0839095,8.300098,-0.02956109,0.0026631611,0.045007423
1458536424267,-2.3451207,-4.095282,8.298902,-0.009853696,5.326322E-4,0.04580637
1458536424446,-2.4211364,-4.243124,8.219295,-0.031158986,0.010918961,0.046339005
1458536424625,-2.3762453,-3.9641995,8.307879,0.011185277,-0.007456851,0.050600063
1458536424805,-2.3409307,-4.1359835,8.297106,0.0053263223,0.007456851,0.04926848
1458536424985,-2.517503,-3.9893386,8.370728,0.045540057,-0.0061252704,0.040213734
1458536425161,-2.4289176,-4.0336313,8.253412,-0.008522116,0.011451593,0.0396811
1458536425343,-2.528277,-4.255095,8.182783,-0.018642128,-0.0031957934,0.047404267
1458536425522,-2.380435,-4.1371803,8.3390045,-0.009853696,-0.013315806,0.041012682
1458536425702,-2.6420016,-3.98874,8.1642275,0.02743056,0.032490566,0.066046394
1458536425881,-2.5408466,-4.095282,8.207922,0.055926383,0.06578008,0.08362326
1458536426061,-2.5510218,-4.132392,8.234857,0.00479369,0.022104237,0.046339005
1458536426241,-2.521693,-3.989937,8.202535,-0.008522116,-0.0053263223,0.044208474
1458536426419,-2.472612,-4.777031,8.407239,-0.024234766,7.9894834E-4,0.032490566
1458536426599,-2.5761611,-4.099472,8.204929,-0.112119086,-0.018375812,0.04660532
1458536426779,-2.546832,-4.06296,8.209718,-0.123836994,-0.05273059,0.019707393
1458536426959,-2.4959552,-4.1718965,8.276156,-0.060720075,-0.019973708,0.029827405
1458536427139,-2.5558102,-4.0557775,8.309675,-0.03195793,-0.002130529,0.03781689
1458536427318,-2.5001452,-4.10845,8.240244,-0.009853696,0.0026631611,0.04527374
1458536427497,-2.5240872,-4.1395745,8.2115135,-0.017576864,-0.0029294773,0.043942157
1458536427678,-2.5031378,-4.1820717,8.238448,-0.022104237,2.663161E-4,0.036751624
1458536427857,-2.428319,-4.24492,8.267777,-0.024767399,-0.002396845,0.042077947
1458536428037,-2.4791958,-4.3065705,8.312668,-0.022903185,7.9894834E-4,0.04261058
1458536428217,-2.44029,-4.224569,8.249821,-0.036751624,-0.013848438,0.050333746
1458536428396,-2.3870192,-4.164714,8.26658,-0.01571265,0.019441076,0.0479369
1458536428576,-2.4474726,-4.1060557,8.22109,0.0127831735,-0.02876214,0.0479369
1458536428755,-2.48578,-4.1252093,8.194754,-0.0396811,0.022370555,0.04580637
1458536428935,-2.5312698,-4.1599255,8.265982,-0.025033714,0.066046394,0.064182185
1458536429114,-2.4666264,-4.0719385,8.161235,0.013315806,0.014647386,0.04926848
1458536429295,-2.690484,-4.088698,8.198345,-0.025566347,-0.036751624,0.046339005
1458536429474,-2.544438,-4.0934863,8.210915,0.004261058,0.029028457,0.046871636
1458536429654,-2.641403,-4.1521444,8.238448,-0.026897928,-0.0063915867,0.046072688
1458536429833,-2.6312277,-4.073136,8.233061,-0.01304949,0.008788432,0.049534798
1458536430013,-2.552219,-4.2119994,8.200141,-0.02396845,0.010120012,0.04261058
1458536430193,-2.6234465,-4.18686,8.20433,0.03222425,0.028229509,0.051931642
1458536430372,-2.5701754,-4.174889,8.21271,-0.021571605,0.0077231675,0.050600063
1458536430552,-2.582745,-4.107253,8.25401,-0.011185277,-0.006924219,0.043675844
1458536430732,-2.6060886,-4.1581297,8.193557,-0.004261058,-0.002396845,0.042876896
1458536430912,-2.6366146,-4.234744,8.25401,-0.021837922,-0.010652645,0.045540057
1458536431090,-2.4827871,-4.042011,8.256405,-0.007190535,-0.049534798,0.02743056
1458536431270,-2.4313118,-4.1916485,8.205527,0.028229509,-0.0029294773,0.04234426
1458536431450,-2.441487,-4.211401,8.241441,-0.03089267,-0.02263687,0.018642128
1458536431629,-2.3768437,-4.171298,8.200141,-0.04447479,0.0026631611,0.033023197
1458536431809,-2.3768437,-4.177882,8.246828,-0.026365295,0.0026631611,0.03568636
1458536431989,-2.457648,-4.4047327,8.34918,-0.06178534,0.019707393,0.040480047
1458536432169,-2.3002293,-4.289212,8.337209,0.07057377,-0.040746365,0.03009372
1458536432345,-2.3732524,-4.2664676,8.185776,-0.051132694,0.030360037,0.05219796
1458536432527,-2.4546554,-4.150947,8.305486,-0.03888215,0.0015978967,0.041545313
1458536432706,-2.3307555,-3.8804023,8.492832,0.040213734,-0.011185277,0.040746365
1458536432887,-2.457648,-4.1383777,8.257003,-0.20586236,0.0727043,0.029028457
1458536433066,-2.4378958,-4.5005007,8.175002,0.056991648,0.010652645,0.039947417
1458536433245,-2.4528596,-4.0797195,8.27077,-0.08229168,-0.008255799,0.049534798
1458536433425,-2.3666685,-3.887585,8.213907,0.0018642128,2.663161E-4,0.0479369
1458536433604,-2.520496,-4.032434,8.24204,0.08894958,-0.011185277,0.100933805
1458536433784,-2.4983494,-4.032434,8.304289,0.09161274,-0.009054748,0.04234426
1458536433964,-2.6372132,-4.57113,8.273164,-0.024501082,0.005060006,0.03781689
1458536434143,-2.3959973,-4.0707417,8.265383,-0.054594804,0.042876896,0.07163903
1458536434322,-2.4762032,-4.07553,8.199542,0.10466223,-0.026631612,0.041545313
1458536434503,-2.6007016,-4.261679,8.202535,-0.0127831735,-0.0015978967,0.041279
1458536434682,-2.3648727,-3.9258924,8.294113,-0.04181163,-0.015180019,0.046871636
1458536434862,-2.4181437,-4.312556,8.257602,0.03488741,-0.02743056,0.01917476
